SMA,year,emp
"Salt Lake City-Ogden, UT",1981,154865.08718913153
"Salt Lake City-Ogden, UT",1982,154951.6055682314
"Salt Lake City-Ogden, UT",1983,150981.3005073024
"Salt Lake City-Ogden, UT",1984,165464.30524162544
"Salt Lake City-Ogden, UT",1985,173181.47742611443
"Salt Lake City-Ogden, UT",1986,164972.1973944826
"Salt Lake City-Ogden, UT",1987,171917.38108520108
"Salt Lake City-Ogden, UT",1988,182315.52343674094
"Salt Lake City-Ogden, UT",1989,186343.41608368876
"Salt Lake City-Ogden, UT",1990,199922.98430220207
"Salt Lake City-Ogden, UT",1991,205861.96274563926
"Salt Lake City-Ogden, UT",1992,216402.9145374415
"Salt Lake City-Ogden, UT",1993,233190.65618261273
"Salt Lake City-Ogden, UT",1994,242386.74400965846
"Salt Lake City-Ogden, UT",1995,261488.32543823268
"Salt Lake City-Ogden, UT",1996,276325.47441174823
"Salt Lake City-Ogden, UT",1997,289268.55806204677
"Salt Lake City-Ogden, UT",1998,582869.0015419722
"Salt Lake City-Ogden, UT",1999,599273.0015949011
"Salt Lake City-Ogden, UT",2000,606631.00156717
"Salt Lake City-Ogden, UT",2001,605415.0015515983
"Salt Lake City-Ogden, UT",2002,588038.0014863461
"Salt Lake City-Ogden, UT",2003,587774.0000004023
"Salt Lake City-Ogden, UT",2004,595372.0000001937
"Salt Lake City-Ogden, UT",2005,614448.0000001341
"Salt Lake City-Ogden, UT",2006,649357.0000001341
"Salt Lake City-Ogden, UT",2007,684036.0000002086
"Salt Lake City-Ogden, UT",2008,680672.0000001341
"Salt Lake City-Ogden, UT",2009,648847.0000001341
"Salt Lake City-Ogden, UT",2010,633035.0000002682
"Salt Lake City-Ogden, UT",2011,634549.0000001341
"Salt Lake City-Ogden, UT",2012,658192.0
"Salt Lake City-Ogden, UT",2013,675117.0
"Salt Lake City-Ogden, UT",2014,703564.0
"Salt Lake City-Ogden, UT",2015,730348.0
"Salt Lake City-Ogden, UT",2016,745377.0
"Salt Lake City-Ogden, UT",2017,721210.0
"Salt Lake City-Ogden, UT",2018,754244.0
"San Angelo, TX",1975,12499.865408342686
"San Angelo, TX",1976,11461.779851172752
"San Angelo, TX",1977,11540.48140739596
"San Angelo, TX",1978,12546.453796737575
"San Angelo, TX",1979,13647.326985858988
"San Angelo, TX",1980,13998.403340827785
"San Angelo, TX",1981,14195.257622860452
"San Angelo, TX",1982,19111.406532569294
"San Angelo, TX",1983,16520.318544882164
"San Angelo, TX",1984,16992.419116320703
"San Angelo, TX",1985,16850.934500096828
"San Angelo, TX",1986,13480.188040901465
"San Angelo, TX",1987,13138.27875272343
"San Angelo, TX",1988,15458.193438643522
"San Angelo, TX",1989,14370.800686751136
"San Angelo, TX",1990,14254.404780348465
"San Angelo, TX",1991,14379.053629778315
"San Angelo, TX",1992,14432.13684458244
"San Angelo, TX",1993,14765.452392245626
"San Angelo, TX",1994,15345.039956380515
"San Angelo, TX",1995,15032.356609840337
"San Angelo, TX",1996,15164.114270881208
"San Angelo, TX",1997,17224.046674177753
"San Angelo, TX",1998,33982.00006698072
"San Angelo, TX",1999,34332.00007195771
"San Angelo, TX",2000,34626.00007228553
"San Angelo, TX",2001,35508.00006715953
"San Angelo, TX",2002,35292.00006276369
"San Angelo, TX",2003,34426.0
"San Angelo, TX",2004,36410.0
"San Angelo, TX",2005,35466.0
"San Angelo, TX",2006,36862.0
"San Angelo, TX",2007,37106.0
"San Angelo, TX",2008,37404.0
"San Angelo, TX",2009,35955.0
"San Angelo, TX",2010,36010.0
"San Angelo, TX",2011,36129.0
"San Angelo, TX",2012,36967.0
"San Angelo, TX",2013,39267.0
"San Angelo, TX",2014,40269.0
"San Angelo, TX",2015,40749.0
"San Angelo, TX",2016,39724.0
"San Angelo, TX",2017,29542.0
"San Angelo, TX",2018,31783.0
"San Antonio, TX",1975,111834.10203283123
"San Antonio, TX",1976,125342.72313728806
"San Antonio, TX",1977,120736.19679376279
"San Antonio, TX",1978,137858.47184234648
"San Antonio, TX",1979,144460.00169463543
"San Antonio, TX",1980,152907.46223367256
"San Antonio, TX",1981,157486.6026045962
"San Antonio, TX",1982,169474.48614554704
"San Antonio, TX",1983,165137.06266863245
"San Antonio, TX",1984,170063.082909732
"San Antonio, TX",1985,179114.88284107216
"San Antonio, TX",1986,170407.45831232998
"San Antonio, TX",1987,171888.10757067712
"San Antonio, TX",1988,176301.58459379018
"San Antonio, TX",1989,183473.52829125198
"San Antonio, TX",1990,186741.32059960047
"San Antonio, TX",1991,189385.82312362632
"San Antonio, TX",1992,200735.0977547974
"San Antonio, TX",1993,225126.90878758495
"San Antonio, TX",1994,231503.56485623014
"San Antonio, TX",1995,245796.82022584236
"San Antonio, TX",1996,251383.113165259
"San Antonio, TX",1997,269250.3516763977
"San Antonio, TX",1998,566504.0014743805
"San Antonio, TX",1999,584516.0015404522
"San Antonio, TX",2000,612674.0015855283
"San Antonio, TX",2001,628843.0017665178
"San Antonio, TX",2002,615061.0017325282
"San Antonio, TX",2003,624828.0000112057
"San Antonio, TX",2004,640425.0000120103
"San Antonio, TX",2005,645237.0000195354
"San Antonio, TX",2006,677567.0000195056
"San Antonio, TX",2007,698148.0000175089
"San Antonio, TX",2008,710853.0
"San Antonio, TX",2009,698469.0000001341
"San Antonio, TX",2010,693925.0000000149
"San Antonio, TX",2011,706464.0000000596
"San Antonio, TX",2012,728820.0
"San Antonio, TX",2013,749529.0
"San Antonio, TX",2014,765743.0
"San Antonio, TX",2015,790391.0
"San Antonio, TX",2016,825908.0
"San Antonio, TX",2017,790209.0
"San Antonio, TX",2018,829762.0
"San Diego, CA",1975,179554.1426829826
"San Diego, CA",1976,189652.40618753273
"San Diego, CA",1977,202507.1423681789
"San Diego, CA",1978,233928.86363530488
"San Diego, CA",1979,265551.12155236653
"San Diego, CA",1980,285312.06258182204
"San Diego, CA",1981,283054.3652544253
"San Diego, CA",1982,295931.1100819408
"San Diego, CA",1983,291521.7704442807
"San Diego, CA",1984,318499.596952622
"San Diego, CA",1985,343720.9127627275
"San Diego, CA",1986,345092.4913792515
"San Diego, CA",1987,365015.2079485988
"San Diego, CA",1988,400441.01415893924
"San Diego, CA",1989,414854.74060235824
"San Diego, CA",1990,432072.18126972794
"San Diego, CA",1991,412054.70550799277
"San Diego, CA",1992,411878.02954437654
"San Diego, CA",1993,421196.6721296299
"San Diego, CA",1994,422069.1602006153
"San Diego, CA",1995,434383.1152179824
"San Diego, CA",1996,459601.7709261455
"San Diego, CA",1997,492585.09954981186
"San Diego, CA",1998,956891.0025376081
"San Diego, CA",1999,1010321.0026235878
"San Diego, CA",2000,1046826.0026443601
"San Diego, CA",2001,1075863.0026963502
"San Diego, CA",2002,1078224.0027018338
"San Diego, CA",2003,1121642.0000129193
"San Diego, CA",2004,1150517.0000913292
"San Diego, CA",2005,1163705.0000202507
"San Diego, CA",2006,1205534.0000170618
"San Diego, CA",2007,1197264.0000173897
"San Diego, CA",2008,1188267.0000008792
"San Diego, CA",2009,1119475.0000008196
"San Diego, CA",2010,1101149.0000008792
"San Diego, CA",2011,1128741.0000010282
"San Diego, CA",2012,1157297.0
"San Diego, CA",2013,1180894.0
"San Diego, CA",2014,1202290.0
"San Diego, CA",2015,1238984.0
"San Diego, CA",2016,1247971.0
"San Diego, CA",2017,1249195.0
"San Diego, CA",2018,1285063.0
"San Francisco-Oakland-San Jose, CA ",1975,822759.270372175
"San Francisco-Oakland-San Jose, CA ",1976,857599.4227460758
"San Francisco-Oakland-San Jose, CA ",1977,906906.7060565173
"San Francisco-Oakland-San Jose, CA ",1978,999259.6969385812
"San Francisco-Oakland-San Jose, CA ",1979,1087995.707380826
"San Francisco-Oakland-San Jose, CA ",1980,1129528.9366906602
"San Francisco-Oakland-San Jose, CA ",1981,1140628.942593582
"San Francisco-Oakland-San Jose, CA ",1982,1173207.0962356443
"San Francisco-Oakland-San Jose, CA ",1983,1157764.3482569507
"San Francisco-Oakland-San Jose, CA ",1984,1262685.438617082
"San Francisco-Oakland-San Jose, CA ",1985,1308053.8981428458
"San Francisco-Oakland-San Jose, CA ",1986,1218660.2796907031
"San Francisco-Oakland-San Jose, CA ",1987,1293392.4766467442
"San Francisco-Oakland-San Jose, CA ",1988,1431592.1522788904
"San Francisco-Oakland-San Jose, CA ",1989,1458157.7842233437
"San Francisco-Oakland-San Jose, CA ",1990,1485676.1247597954
"San Francisco-Oakland-San Jose, CA ",1991,1461335.9194596857
"San Francisco-Oakland-San Jose, CA ",1992,1401740.2105429887
"San Francisco-Oakland-San Jose, CA ",1993,1466617.1826703164
"San Francisco-Oakland-San Jose, CA ",1994,1469529.341367977
"San Francisco-Oakland-San Jose, CA ",1995,1534863.3597655576
"San Francisco-Oakland-San Jose, CA ",1996,1604681.545074292
"San Francisco-Oakland-San Jose, CA ",1997,1722986.6273884682
"San Francisco-Oakland-San Jose, CA ",1998,3115974.007973537
"San Francisco-Oakland-San Jose, CA ",1999,3174399.0081522465
"San Francisco-Oakland-San Jose, CA ",2000,3343920.0089160204
"San Francisco-Oakland-San Jose, CA ",2001,3449527.009256825
"San Francisco-Oakland-San Jose, CA ",2002,3165191.008086592
"San Francisco-Oakland-San Jose, CA ",2003,3141941.0000671595
"San Francisco-Oakland-San Jose, CA ",2004,3142676.00006558
"San Francisco-Oakland-San Jose, CA ",2005,3159847.000061795
"San Francisco-Oakland-San Jose, CA ",2006,3226872.000057712
"San Francisco-Oakland-San Jose, CA ",2007,3247475.00006105
"San Francisco-Oakland-San Jose, CA ",2008,3288373.000001207
"San Francisco-Oakland-San Jose, CA ",2009,3034876.000001177
"San Francisco-Oakland-San Jose, CA ",2010,2977301.0000035614
"San Francisco-Oakland-San Jose, CA ",2011,2988882.000005886
"San Francisco-Oakland-San Jose, CA ",2012,3101092.0
"San Francisco-Oakland-San Jose, CA ",2013,3202966.0
"San Francisco-Oakland-San Jose, CA ",2014,3328698.0
"San Francisco-Oakland-San Jose, CA ",2015,3455993.0
"San Francisco-Oakland-San Jose, CA ",2016,3531069.0
"San Francisco-Oakland-San Jose, CA ",2017,3487274.0
"San Francisco-Oakland-San Jose, CA ",2018,3633266.0
"San Luis Obispo-Atascadero-Paso Robles, CA",1975,7764.767993093368
"San Luis Obispo-Atascadero-Paso Robles, CA",1976,8770.00006568133
"San Luis Obispo-Atascadero-Paso Robles, CA",1977,10576.741829331944
"San Luis Obispo-Atascadero-Paso Robles, CA",1978,11640.09653422887
"San Luis Obispo-Atascadero-Paso Robles, CA",1979,13285.160720196753
"San Luis Obispo-Atascadero-Paso Robles, CA",1980,13600.992724912372
"San Luis Obispo-Atascadero-Paso Robles, CA",1981,13770.154356522637
"San Luis Obispo-Atascadero-Paso Robles, CA",1982,16434.211667137046
"San Luis Obispo-Atascadero-Paso Robles, CA",1983,16033.44585052509
"San Luis Obispo-Atascadero-Paso Robles, CA",1984,18181.538408659762
"San Luis Obispo-Atascadero-Paso Robles, CA",1985,20131.12398130089
"San Luis Obispo-Atascadero-Paso Robles, CA",1986,19479.312346088707
"San Luis Obispo-Atascadero-Paso Robles, CA",1987,21956.054069131504
"San Luis Obispo-Atascadero-Paso Robles, CA",1988,23230.844755970145
"San Luis Obispo-Atascadero-Paso Robles, CA",1989,24025.176819530716
"San Luis Obispo-Atascadero-Paso Robles, CA",1990,25321.376670749254
"San Luis Obispo-Atascadero-Paso Robles, CA",1991,24445.256085301316
"San Luis Obispo-Atascadero-Paso Robles, CA",1992,25109.74243685956
"San Luis Obispo-Atascadero-Paso Robles, CA",1993,26845.786938524918
"San Luis Obispo-Atascadero-Paso Robles, CA",1994,27341.616297665132
"San Luis Obispo-Atascadero-Paso Robles, CA",1995,27210.276149048343
"San Luis Obispo-Atascadero-Paso Robles, CA",1996,28740.410017147307
"San Luis Obispo-Atascadero-Paso Robles, CA",1997,27476.43261536271
"San Luis Obispo-Atascadero-Paso Robles, CA",1998,69402.0001180172
"San Luis Obispo-Atascadero-Paso Robles, CA",1999,72326.00012747943
"San Luis Obispo-Atascadero-Paso Robles, CA",2000,73191.00013107061
"San Luis Obispo-Atascadero-Paso Robles, CA",2001,78688.00015944242
"San Luis Obispo-Atascadero-Paso Robles, CA",2002,80846.0001630187
"San Luis Obispo-Atascadero-Paso Robles, CA",2003,82563.00000013411
"San Luis Obispo-Atascadero-Paso Robles, CA",2004,83467.00000014901
"San Luis Obispo-Atascadero-Paso Robles, CA",2005,86420.00000013411
"San Luis Obispo-Atascadero-Paso Robles, CA",2006,88220.00000055134
"San Luis Obispo-Atascadero-Paso Robles, CA",2007,88907.0000000298
"San Luis Obispo-Atascadero-Paso Robles, CA",2008,88739.00000013411
"San Luis Obispo-Atascadero-Paso Robles, CA",2009,82464.00000028312
"San Luis Obispo-Atascadero-Paso Robles, CA",2010,80472.00000013411
"San Luis Obispo-Atascadero-Paso Robles, CA",2011,80893.00000013411
"San Luis Obispo-Atascadero-Paso Robles, CA",2012,83730.0
"San Luis Obispo-Atascadero-Paso Robles, CA",2013,86010.0
"San Luis Obispo-Atascadero-Paso Robles, CA",2014,89343.0
"San Luis Obispo-Atascadero-Paso Robles, CA",2015,91437.0
"San Luis Obispo-Atascadero-Paso Robles, CA",2016,90294.0
"San Luis Obispo-Atascadero-Paso Robles, CA",2017,80793.0
"San Luis Obispo-Atascadero-Paso Robles, CA",2018,85163.0
"Santa Barbara-Santa Maria-Lompoc, CA",1975,44605.82677176724
"Santa Barbara-Santa Maria-Lompoc, CA",1976,54854.05775380151
"Santa Barbara-Santa Maria-Lompoc, CA",1977,44706.73200958095
"Santa Barbara-Santa Maria-Lompoc, CA",1978,51264.0069837864
"Santa Barbara-Santa Maria-Lompoc, CA",1979,60547.852953683774
"Santa Barbara-Santa Maria-Lompoc, CA",1980,52281.810261875406
"Santa Barbara-Santa Maria-Lompoc, CA",1981,52367.197572939636
"Santa Barbara-Santa Maria-Lompoc, CA",1982,53717.350702763135
"Santa Barbara-Santa Maria-Lompoc, CA",1983,53984.3828940298
"Santa Barbara-Santa Maria-Lompoc, CA",1984,60171.279447578636
"Santa Barbara-Santa Maria-Lompoc, CA",1985,60338.128638269125
"Santa Barbara-Santa Maria-Lompoc, CA",1986,56962.26612057847
"Santa Barbara-Santa Maria-Lompoc, CA",1987,57342.043145546595
"Santa Barbara-Santa Maria-Lompoc, CA",1988,56000.5352367874
"Santa Barbara-Santa Maria-Lompoc, CA",1989,58102.79876033358
"Santa Barbara-Santa Maria-Lompoc, CA",1990,59342.459705381
"Santa Barbara-Santa Maria-Lompoc, CA",1991,57065.38401704128
"Santa Barbara-Santa Maria-Lompoc, CA",1992,55014.46463310258
"Santa Barbara-Santa Maria-Lompoc, CA",1993,58274.684971327275
"Santa Barbara-Santa Maria-Lompoc, CA",1994,56030.17727064009
"Santa Barbara-Santa Maria-Lompoc, CA",1995,56569.189743394396
"Santa Barbara-Santa Maria-Lompoc, CA",1996,60144.71383607156
"Santa Barbara-Santa Maria-Lompoc, CA",1997,60637.839803943294
"Santa Barbara-Santa Maria-Lompoc, CA",1998,128318.00024908781
"Santa Barbara-Santa Maria-Lompoc, CA",1999,134795.0002655536
"Santa Barbara-Santa Maria-Lompoc, CA",2000,139378.0002669543
"Santa Barbara-Santa Maria-Lompoc, CA",2001,140107.0002706051
"Santa Barbara-Santa Maria-Lompoc, CA",2002,139282.0002706647
"Santa Barbara-Santa Maria-Lompoc, CA",2003,142437.0000026375
"Santa Barbara-Santa Maria-Lompoc, CA",2004,140932.0000027418
"Santa Barbara-Santa Maria-Lompoc, CA",2005,138997.0000026375
"Santa Barbara-Santa Maria-Lompoc, CA",2006,145048.00000277162
"Santa Barbara-Santa Maria-Lompoc, CA",2007,144858.0000037104
"Santa Barbara-Santa Maria-Lompoc, CA",2008,144711.0
"Santa Barbara-Santa Maria-Lompoc, CA",2009,136718.0000001341
"Santa Barbara-Santa Maria-Lompoc, CA",2010,134383.0000000596
"Santa Barbara-Santa Maria-Lompoc, CA",2011,133711.0000001341
"Santa Barbara-Santa Maria-Lompoc, CA",2012,134138.0
"Santa Barbara-Santa Maria-Lompoc, CA",2013,137527.0
"Santa Barbara-Santa Maria-Lompoc, CA",2014,141686.0
"Santa Barbara-Santa Maria-Lompoc, CA",2015,146385.0
"Santa Barbara-Santa Maria-Lompoc, CA",2016,146767.0
"Santa Barbara-Santa Maria-Lompoc, CA",2017,138379.0
"Santa Barbara-Santa Maria-Lompoc, CA",2018,144689.0
"Santa Fe, NM",1975,5153.590925026929
"Santa Fe, NM",1976,5767.097560189552
"Santa Fe, NM",1977,6460.8183599584645
"Santa Fe, NM",1978,7724.65797182665
"Santa Fe, NM",1979,7864.653506944229
"Santa Fe, NM",1980,8110.170195065748
"Santa Fe, NM",1981,8203.588426476563
"Santa Fe, NM",1982,9340.665400480382
"Santa Fe, NM",1983,9902.778059436627
"Santa Fe, NM",1984,10291.314922656806
"Santa Fe, NM",1985,10573.219867774807
"Santa Fe, NM",1986,10461.284943930226
"Santa Fe, NM",1987,13562.963719512625
"Santa Fe, NM",1988,14479.758424634076
"Santa Fe, NM",1989,14630.584214559545
"Santa Fe, NM",1990,15437.012008558211
"Santa Fe, NM",1991,16587.115189160028
"Santa Fe, NM",1992,16957.676375712297
"Santa Fe, NM",1993,19072.74859961418
"Santa Fe, NM",1994,19365.264739676513
"Santa Fe, NM",1995,19711.351143098545
"Santa Fe, NM",1996,21498.41319155945
"Santa Fe, NM",1997,22785.866974272834
"Santa Fe, NM",1998,50058.00009608269
"Santa Fe, NM",1999,49434.00010533631
"Santa Fe, NM",2000,50742.000108748674
"Santa Fe, NM",2001,50582.000114396214
"Santa Fe, NM",2002,52817.00011140108
"Santa Fe, NM",2003,55633.00000008941
"Santa Fe, NM",2004,53873.000000447035
"Santa Fe, NM",2005,54506.00000053644
"Santa Fe, NM",2006,56380.00000089407
"Santa Fe, NM",2007,63730.000000953674
"Santa Fe, NM",2008,63478.0
"Santa Fe, NM",2009,61001.0
"Santa Fe, NM",2010,58586.0
"Santa Fe, NM",2011,59405.0
"Santa Fe, NM",2012,58127.0
"Santa Fe, NM",2013,57724.0
"Santa Fe, NM",2014,57814.0
"Santa Fe, NM",2015,59100.0
"Santa Fe, NM",2016,59611.0
"Santa Fe, NM",2017,47910.0
"Santa Fe, NM",2018,54663.0
"Sarasota-Bradenton, FL",1975,27509.688996047083
"Sarasota-Bradenton, FL",1976,30002.229638422596
"Sarasota-Bradenton, FL",1977,32801.78148369576
"Sarasota-Bradenton, FL",1978,38194.53521219215
"Sarasota-Bradenton, FL",1979,42164.85995977281
"Sarasota-Bradenton, FL",1980,44325.036798647096
"Sarasota-Bradenton, FL",1981,45318.935116818066
"Sarasota-Bradenton, FL",1982,48567.831177838634
"Sarasota-Bradenton, FL",1983,48257.55116334963
"Sarasota-Bradenton, FL",1984,52517.02651156541
"Sarasota-Bradenton, FL",1985,55218.69681185956
"Sarasota-Bradenton, FL",1986,53521.42905171049
"Sarasota-Bradenton, FL",1987,63132.670394897716
"Sarasota-Bradenton, FL",1988,67665.20878259558
"Sarasota-Bradenton, FL",1989,69482.88945658761
"Sarasota-Bradenton, FL",1990,72807.68558326352
"Sarasota-Bradenton, FL",1991,76446.54098549418
"Sarasota-Bradenton, FL",1992,72576.81999693881
"Sarasota-Bradenton, FL",1993,82579.75665969579
"Sarasota-Bradenton, FL",1994,86185.57040897758
"Sarasota-Bradenton, FL",1995,101495.30936433091
"Sarasota-Bradenton, FL",1996,91588.16835891336
"Sarasota-Bradenton, FL",1997,128615.81935660669
"Sarasota-Bradenton, FL",1998,237427.00033412874
"Sarasota-Bradenton, FL",1999,258425.0003427267
"Sarasota-Bradenton, FL",2000,240908.00038008392
"Sarasota-Bradenton, FL",2001,224889.00034461915
"Sarasota-Bradenton, FL",2002,206460.00035369396
"Sarasota-Bradenton, FL",2003,222552.00000031292
"Sarasota-Bradenton, FL",2004,223148.0000000298
"Sarasota-Bradenton, FL",2005,218458.0000001341
"Sarasota-Bradenton, FL",2006,232013.0000001192
"Sarasota-Bradenton, FL",2007,228785.0
"Sarasota-Bradenton, FL",2008,219956.0
"Sarasota-Bradenton, FL",2009,202760.0
"Sarasota-Bradenton, FL",2010,197866.0
"Sarasota-Bradenton, FL",2011,204566.0
"Sarasota-Bradenton, FL",2012,210664.0
"Sarasota-Bradenton, FL",2013,212490.0
"Sarasota-Bradenton, FL",2014,221440.0
"Sarasota-Bradenton, FL",2015,232511.0
"Sarasota-Bradenton, FL",2016,240934.0
"Sarasota-Bradenton, FL",2017,230942.0
"Sarasota-Bradenton, FL",2018,239648.0
"Savannah, GA",1975,35957.30059943809
"Savannah, GA",1976,35493.2705558783
"Savannah, GA",1977,31506.25997027929
"Savannah, GA",1978,35909.97699635475
"Savannah, GA",1979,36988.00217862165
"Savannah, GA",1980,35632.12778825303
"Savannah, GA",1981,35842.95827715998
"Savannah, GA",1982,35690.574179234405
"Savannah, GA",1983,35112.47494441359
"Savannah, GA",1984,36748.45145569277
"Savannah, GA",1985,39048.16344431655
"Savannah, GA",1986,42227.901439525165
"Savannah, GA",1987,44330.205642695
"Savannah, GA",1988,45581.428314846235
"Savannah, GA",1989,41167.47750852747
"Savannah, GA",1990,40590.02389163697
"Savannah, GA",1991,40657.6285395973
"Savannah, GA",1992,41427.34020170359
"Savannah, GA",1993,44071.19223233813
"Savannah, GA",1994,44974.25171156806
"Savannah, GA",1995,45408.987159504686
"Savannah, GA",1996,50132.841830464116
"Savannah, GA",1997,54592.07309413869
"Savannah, GA",1998,111463.00021699071
"Savannah, GA",1999,113335.00021471083
"Savannah, GA",2000,114793.00022646785
"Savannah, GA",2001,118737.00021611154
"Savannah, GA",2002,120899.00021652877
"Savannah, GA",2003,121790.00000013411
"Savannah, GA",2004,122823.0
"Savannah, GA",2005,125038.0
"Savannah, GA",2006,132610.0
"Savannah, GA",2007,134162.0000000894
"Savannah, GA",2008,135774.0
"Savannah, GA",2009,127425.0
"Savannah, GA",2010,125655.0000000149
"Savannah, GA",2011,130038.0
"Savannah, GA",2012,130028.0
"Savannah, GA",2013,133358.0
"Savannah, GA",2014,139621.0
"Savannah, GA",2015,147020.0
"Savannah, GA",2016,150790.0
"Savannah, GA",2017,127795.0
"Savannah, GA",2018,144286.0
"Scranton--Wilkes-Barre--Hazleton, PA",1975,106238.00723072953
"Scranton--Wilkes-Barre--Hazleton, PA",1976,109165.47327197593
"Scranton--Wilkes-Barre--Hazleton, PA",1977,109375.51863484873
"Scranton--Wilkes-Barre--Hazleton, PA",1978,112709.89344645537
"Scranton--Wilkes-Barre--Hazleton, PA",1979,116996.60728000401
"Scranton--Wilkes-Barre--Hazleton, PA",1980,113436.54983264326
"Scranton--Wilkes-Barre--Hazleton, PA",1981,108579.89626708318
"Scranton--Wilkes-Barre--Hazleton, PA",1982,108919.93098591332
"Scranton--Wilkes-Barre--Hazleton, PA",1983,104687.60902559044
"Scranton--Wilkes-Barre--Hazleton, PA",1984,108063.92122106423
"Scranton--Wilkes-Barre--Hazleton, PA",1985,110086.56363507273
"Scranton--Wilkes-Barre--Hazleton, PA",1986,101965.66153802584
"Scranton--Wilkes-Barre--Hazleton, PA",1987,106374.86567096249
"Scranton--Wilkes-Barre--Hazleton, PA",1988,112527.45920993626
"Scranton--Wilkes-Barre--Hazleton, PA",1989,114141.85812910159
"Scranton--Wilkes-Barre--Hazleton, PA",1990,113891.88505490782
"Scranton--Wilkes-Barre--Hazleton, PA",1991,110866.05474441146
"Scranton--Wilkes-Barre--Hazleton, PA",1992,111636.91791156327
"Scranton--Wilkes-Barre--Hazleton, PA",1993,110330.50919264837
"Scranton--Wilkes-Barre--Hazleton, PA",1994,110117.44571601364
"Scranton--Wilkes-Barre--Hazleton, PA",1995,111951.80017081021
"Scranton--Wilkes-Barre--Hazleton, PA",1996,110699.5064042468
"Scranton--Wilkes-Barre--Hazleton, PA",1997,114706.3546903372
"Scranton--Wilkes-Barre--Hazleton, PA",1998,241870.00042018294
"Scranton--Wilkes-Barre--Hazleton, PA",1999,240626.00044368207
"Scranton--Wilkes-Barre--Hazleton, PA",2000,249255.00045074522
"Scranton--Wilkes-Barre--Hazleton, PA",2001,252681.00046910346
"Scranton--Wilkes-Barre--Hazleton, PA",2002,244085.00047785044
"Scranton--Wilkes-Barre--Hazleton, PA",2003,246222.0000001341
"Scranton--Wilkes-Barre--Hazleton, PA",2004,253474.00000090897
"Scranton--Wilkes-Barre--Hazleton, PA",2005,249902.0
"Scranton--Wilkes-Barre--Hazleton, PA",2006,257485.0000001341
"Scranton--Wilkes-Barre--Hazleton, PA",2007,256809.00000053644
"Scranton--Wilkes-Barre--Hazleton, PA",2008,259540.0
"Scranton--Wilkes-Barre--Hazleton, PA",2009,252453.0
"Scranton--Wilkes-Barre--Hazleton, PA",2010,247534.0
"Scranton--Wilkes-Barre--Hazleton, PA",2011,248788.0
"Scranton--Wilkes-Barre--Hazleton, PA",2012,256702.0
"Scranton--Wilkes-Barre--Hazleton, PA",2013,259020.0
"Scranton--Wilkes-Barre--Hazleton, PA",2014,261321.0
"Scranton--Wilkes-Barre--Hazleton, PA",2015,258895.0
"Scranton--Wilkes-Barre--Hazleton, PA",2016,262035.0
"Scranton--Wilkes-Barre--Hazleton, PA",2017,214321.0
"Scranton--Wilkes-Barre--Hazleton, PA",2018,223708.0
"Seattle-Tacoma-Bremerton, WA ",1975,311872.27095626696
"Seattle-Tacoma-Bremerton, WA ",1976,309449.2253167961
"Seattle-Tacoma-Bremerton, WA ",1977,337778.4194617848
"Seattle-Tacoma-Bremerton, WA ",1978,382138.41329875257
"Seattle-Tacoma-Bremerton, WA ",1979,430772.061878653
"Seattle-Tacoma-Bremerton, WA ",1980,452991.5184200567
"Seattle-Tacoma-Bremerton, WA ",1981,447581.1460702733
"Seattle-Tacoma-Bremerton, WA ",1982,437680.28065721085
"Seattle-Tacoma-Bremerton, WA ",1983,421519.37599155924
"Seattle-Tacoma-Bremerton, WA ",1984,436927.078309183
"Seattle-Tacoma-Bremerton, WA ",1985,448679.52699473815
"Seattle-Tacoma-Bremerton, WA ",1986,434694.45561017905
"Seattle-Tacoma-Bremerton, WA ",1987,488728.6911051056
"Seattle-Tacoma-Bremerton, WA ",1988,549484.2278168913
"Seattle-Tacoma-Bremerton, WA ",1989,593826.6473585268
"Seattle-Tacoma-Bremerton, WA ",1990,627495.2087558814
"Seattle-Tacoma-Bremerton, WA ",1991,628252.7567243667
"Seattle-Tacoma-Bremerton, WA ",1992,626046.8532038422
"Seattle-Tacoma-Bremerton, WA ",1993,643409.5652622746
"Seattle-Tacoma-Bremerton, WA ",1994,648702.4401287885
"Seattle-Tacoma-Bremerton, WA ",1995,653272.3367665871
"Seattle-Tacoma-Bremerton, WA ",1996,694995.7727768357
"Seattle-Tacoma-Bremerton, WA ",1997,743246.1305063232
"Seattle-Tacoma-Bremerton, WA ",1998,1445023.003713265
"Seattle-Tacoma-Bremerton, WA ",1999,1509028.004141897
"Seattle-Tacoma-Bremerton, WA ",2000,1542286.003985256
"Seattle-Tacoma-Bremerton, WA ",2001,1567608.0038728267
"Seattle-Tacoma-Bremerton, WA ",2002,1480879.003601268
"Seattle-Tacoma-Bremerton, WA ",2003,1577480.000005737
"Seattle-Tacoma-Bremerton, WA ",2004,1531657.0000061542
"Seattle-Tacoma-Bremerton, WA ",2005,1560467.0000058562
"Seattle-Tacoma-Bremerton, WA ",2006,1631216.0000056773
"Seattle-Tacoma-Bremerton, WA ",2007,1689143.000004992
"Seattle-Tacoma-Bremerton, WA ",2008,1715551.0
"Seattle-Tacoma-Bremerton, WA ",2009,1615399.000000134
"Seattle-Tacoma-Bremerton, WA ",2010,1566667.000000298
"Seattle-Tacoma-Bremerton, WA ",2011,1597345.000000611
